============================================
 your-pax v1.1.1-alpha — SHA256 Hash Manifest
 Generated: 2026-06-20T10:43:25Z
============================================

--- Core Python ---
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/build/intermediates/packaged_res/release/mipmap-mdpi-v4/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/build/intermediates/packaged_res/release/mipmap-xhdpi-v4/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/build/intermediates/packaged_res/release/mipmap-xxhdpi-v4/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/build/intermediates/packaged_res/release/mipmap-xxxhdpi-v4/ic_launcher.xml  (268 bytes)
  c79ae2aa7ac2288a491b068637d18c139eda3b27787bed6b35f948a5109e8868  your-pax-android/app/build/intermediates/packaged_res/release/values/values.xml  (1309 bytes)
  18a5e117ce65c1717b3f84bbce10140b1276e5c3a9d3e3571d410298c2b8291e  your-pax-android/app/build/test-results/testDebugUnitTest/TEST-com.yourpax.app.data.comm.BtCommManagerTest.xml  (1943 bytes)
  78a366a86d292602d1b01c500fa4a1b32004c3dea2c2f6e9bd669e19a1d4f865  your-pax-android/app/build/test-results/testDebugUnitTest/TEST-com.yourpax.app.data.comm.CachedCommManagerTest.xml  (2263 bytes)
  83e49e9c188351e61fa7543cb95e8261807fd150fd5e9f7d94926aed631b3c0c  your-pax-android/app/build/test-results/testDebugUnitTest/TEST-com.yourpax.app.data.comm.ConnectionMonitorTest.xml  (842 bytes)
  1649e4d3bc20c581e44022438520614902cb8d98d161a96f4f0c7c7ff18acd24  your-pax-android/app/build/test-results/testDebugUnitTest/TEST-com.yourpax.app.data.comm.DataCacheTest.xml  (1282 bytes)
  f470249607d9fa09bea7900ed2c3eb1711b334f45cbafade95c6923e14ee7e00  your-pax-android/app/build/test-results/testDebugUnitTest/TEST-com.yourpax.app.data.repository.RepositoryContractTest.xml  (3572 bytes)
  52978ec5cfdfa276b2c648283f21a20895c7106fe223475d5fb7b84f8ba78c1a  your-pax-android/app/build/test-results/testDebugUnitTest/TEST-com.yourpax.app.data.repository.WiFiRepositoryTest.xml  (1247 bytes)
  4c34694ab3b9ba890ac7ea7f58beff057ec876fb2bef078c4c38b48fb90c1654  your-pax-android/app/src/main/AndroidManifest.xml  (1206 bytes)
  3c73187d54bbf0a042f7dcd70dd3f1c83c625792d92707bca15001e385d12c0e  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/ActionResponse.kt  (291 bytes)
  b1f75d50dcd74c4996af09f0b57269cae3d49dbe46833a974f4acd2678e68253  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/BluetoothStatusData.kt  (787 bytes)
  2fef3b72159cddf06d9ac96c0f65ad49b707d2506cab660beb3579b4dc0e90bb  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/ConfigData.kt  (4015 bytes)
  591969573cce616affb4b94bfc21617359f50d8d88ea1eeeb375da8bd48f2999  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/CredentialData.kt  (315 bytes)
  a24a55b00318f96c8cf251b1a57de180b3cd29c60bf3ceeb0dea2de533ea2375  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/CsrfResponse.kt  (95 bytes)
  8bdc524165ac34bdda117d797bc28fb576d79b0f63033ec9b3687da62469ac77  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/EvilApModels.kt  (2046 bytes)
  2e5d9b5e5af1135f125bfad9a68fed588e39ffa6f4d8acf9fd1647d48f9ccba6  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/LogData.kt  (168 bytes)
  07b3f0e22b43d2b93689016af632271239d1f57377d3d00a88f11de28bd47e8b  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/LootFileData.kt  (362 bytes)
  45da9077473af93d3361d8e9761b895470f486b36f87121cb8d4d9a79eea2f37  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/NetworkScanData.kt  (689 bytes)
  bd81780f9676b7a30df93277727af1105300add88dc13cc41ec188054aa3b8fb  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/StoreData.kt  (587 bytes)
  821089794a27e0c6af03abb84d593e4951a96bcb31861fc789738744fa658ff2  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/StoreModels.kt  (2296 bytes)
  f929758f9ce6a9ecc8d927b81d01fbbfafe508c0d2425410a22310fea849771f  your-pax-android/app/src/main/java/com/yourpax/app/data/api/models/WiFiNetworkData.kt  (919 bytes)
  628e6b5f1bbe0b364ded047f913953af8a708f24bd1840f85c38472b6a323ffd  your-pax-android/app/src/main/java/com/yourpax/app/data/bluetooth/BluetoothConnector.kt  (5121 bytes)
  48d4fdc38a09ac15c14559d16668fce3a1921f2596fd4e077c96fdb2605b46ce  your-pax-android/app/src/main/java/com/yourpax/app/data/bluetooth/BluetoothScanner.kt  (4355 bytes)
  d2ecaff1ea800be535d01448028200e4cb14811ed726f5816af55eb2926181b9  your-pax-android/app/src/main/java/com/yourpax/app/data/bluetooth/BluetoothState.kt  (778 bytes)
  0a5cba60f91f1207d3aafd1ddea4b225a28582bdb411651173a0f573496fd62c  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/BtCommManager.kt  (10650 bytes)
  3dba6e2290629d9a876d757726c3962dd51cd0e9e40a005d5858115b347aa319  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/CachedCommManager.kt  (4111 bytes)
  f29ba084cd0b636483a5e26c1cfb149edbd343db2d9062a708647e09d845be83  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/CommHolder.kt  (148 bytes)
  ce476703d001dbc47d5058dc20c6793a145c812ed8efac46489546c8967abf7a  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/CommunicationManager.kt  (1315 bytes)
  5110efa01f637d59063445bad0def22378c5d37ed9f36ac0114fdeb3a05d5a75  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/ConnectionMonitor.kt  (2920 bytes)
  437576cade51c9197286a0629d237d119bb3aae81e23d2b5e6a92d6b162324e4  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/DataCache.kt  (2595 bytes)
  19920bde7b3a6c5ef99305d164689ca9ecb865d1996e6cd607b1b24d97bb8d73  your-pax-android/app/src/main/java/com/yourpax/app/data/comm/EventBus.kt  (537 bytes)
  f5c87b57b01d0d3053db397887ff30fbe28dcdba63ed22ae2ef0dd84e843d6f8  your-pax-android/app/src/main/java/com/yourpax/app/data/demo/ConnectionState.kt  (98 bytes)
  e1fd8702289a6baa23fe8fd23923025daab57336ff4e54ff1d8c2ca0eab70cbe  your-pax-android/app/src/main/java/com/yourpax/app/data/demo/DemoData.kt  (10174 bytes)
  bf9f407f3432f4f29f4be0cb5cce5488c0380b334cab51583547972987959388  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/BluetoothRepository.kt  (1209 bytes)
  03d54a3eb4a87c7cb3baab1235a80ee26b6d06ed16763395edab08dc48353717  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/ConfigRepository.kt  (3359 bytes)
  09e9b5bce025803c053c33ab7afb59520927f7230c906255621ae5f3146a42ed  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/EvilApRepository.kt  (3416 bytes)
  67c6f4dca74473ce74bbec9aa5043f288a4e1d36be71831b0c0138f6540256e1  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/LootRepository.kt  (1903 bytes)
  f2a118695f9181d94311ebfb5efdf5507dcd2271ff5e26f19e40966d2f297307  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/NetworkRepository.kt  (3001 bytes)
  765d8d0f1b652a376f0b264e67c23f269817e54d1a870e709782ce2afc34b68b  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/SystemRepository.kt  (3954 bytes)
  b62ae738f73cb0683056ef00e9ab1e6fd43b7b17be3709c095c9b42e84fa471d  your-pax-android/app/src/main/java/com/yourpax/app/data/repository/WiFiRepository.kt  (4478 bytes)
  ab8610bfc8326bab1f1c474d5fb5cb6f0248581728067e468bbda35bc8406f13  your-pax-android/app/src/main/java/com/yourpax/app/MainActivity.kt  (694 bytes)
  affbeb0863c42710765f739ea06d0d56610a0eaead011e4387e0cad9b176feec  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/AnimatedCounter.kt  (1096 bytes)
  8f561133c5ac5ab3fc15585e2d5c966273833cfcc8fe71cbc05781d444b55d04  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/ConnectionStatusIndicator.kt  (4407 bytes)
  a3727ce0ef20b35cbf5facb066c06da217ed4e343cf22bfb3dcdfebf8c70cd6c  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/DataTable.kt  (2987 bytes)
  93af9a66c63374a5c8d9760bc3c81d814373613a2d01d81eea4582a0eb47626b  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/DemoModeBanner.kt  (1657 bytes)
  ad6a21b9f44ec4c624a566ac837c3c0b0fa7cc634ed1fa66da8db2246d5305b2  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/EmptyState.kt  (1269 bytes)
  19d61a1880b9a27531f003cc3d2dab64891c7d6319344fe41943cc714af0f9c1  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/FontSizeControl.kt  (1521 bytes)
  4e902dbdfd2996f90a2829dd43488005729f01750124b58a9f37160e5aa2283b  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/FullscreenToggle.kt  (1455 bytes)
  7c77a9df80cdc9a0fceee280c82e6f2b391eb7a524abd3ed44742b41bcfe2ed2  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/GradientButton.kt  (1870 bytes)
  c7919e8d302f1bd7d9177dc1ce45531c14e3364a11ca2d1f498c361102db65e9  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/LoadingOverlay.kt  (1293 bytes)
  d61b527ca6cd895d6a09930331773da27210ca6fc321984b28f1a24f3d2fc653  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/ModernCard.kt  (943 bytes)
  376f6c38e4c2a8b0c824611f012cfbf3efab71270ee5e6f00b55e0595f21c9ac  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/PulseAnimation.kt  (1452 bytes)
  3ce89b0fd98bbe8d24b978de984730862bcadeb109b36931c5c77b4faf19f0f6  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/SectionHeader.kt  (1095 bytes)
  10816a96cf9ad5622859b50dcd4b88ccfd0c1c9d8a1501c8aa7ae369b6f6d1e9  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/SecurityBadge.kt  (1552 bytes)
  adb963ff96028a6bb752bed63eddab210cd438ff7e97504258b4df2140aec1db  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/SemanticCard.kt  (2808 bytes)
  273b2bf3417fe14cc6ef1e7319437ec2a75d945feaf01bc14ee9b9c24bf04646  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/SignalDisplay.kt  (1181 bytes)
  d91f57df61ccf1fee56e2b5a58338598caba32c313110195fbd65616cac293c3  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/SmallActionBtn.kt  (1533 bytes)
  a13b202be915f0e29b4b0c3beb862aa28c1444a2aa67de8d1609020b999ff3eb  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/StatCard.kt  (2489 bytes)
  00138ac435d7b46cda33a7e4e851006f9869810be3b1aab28b36d44de0bd1fd7  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/StatusDot.kt  (1111 bytes)
  829c241e3e5586617e46c45437033dce84caa55b7dbbba22fc1a609e0cdc68ab  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/StatusIndicator.kt  (1466 bytes)
  cc6419b85772d3aad0e76827e424e1afe0ee0d08d513cf194d06d547ffda52fb  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/StatusMessageBanner.kt  (2910 bytes)
  11634690074c676933dc6981c271376dfa0813b3370c9599baac2b00306ffe0d  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/TerminalConsole.kt  (1528 bytes)
  d2abe1b55255d89aa65c86fe7ad68c67697c7d4cc82504f24d2e18d0f84af2d1  your-pax-android/app/src/main/java/com/yourpax/app/ui/components/ToggleButton.kt  (1373 bytes)
  b5e6381798f99f41b896adbcee3cd7e6e7dcc2a81fef8e7e4ac2043e461672ed  your-pax-android/app/src/main/java/com/yourpax/app/ui/navigation/AppDrawer.kt  (6667 bytes)
  309ae96b6be359734204025b857ba1f72ff374ef18afbb8f14105b3b6d21122e  your-pax-android/app/src/main/java/com/yourpax/app/ui/navigation/BottomNavBar.kt  (6865 bytes)
  9f44eb1e922d5562bacb0e83b94388c9e1933ee05c54da85f3c6829d09334c4b  your-pax-android/app/src/main/java/com/yourpax/app/ui/navigation/NavGraph.kt  (10444 bytes)
  5260f8f21f27787308929b83addcb509e4be631a90a515f9e42c2e0e42769ec5  your-pax-android/app/src/main/java/com/yourpax/app/ui/navigation/Screen.kt  (1544 bytes)
  7376763d6ca633c0244239db83fbc7e6fc398770f5108d751117d8de83084fa7  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/backup/BackupRestoreScreen.kt  (9463 bytes)
  63993e8628c8b6d61659f4f6dc0f33ab6e22994d1240cabb42684ffbad7ed84d  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/bluetooth/BluetoothDevicesScreen.kt  (6650 bytes)
  6e6784456852ab5e2f0616505cd55f1a14c7ca596c3657fd6f495d2f2cdac6ab  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/config/ConfigScreen.kt  (19533 bytes)
  cc28f2cbe7527a5c9a0d50ef613ba7c983a7bab5fa065aa2d0f213211f3191ac  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/epd/EPDScreen.kt  (10539 bytes)
  c001e59b487351d280299aa3f1ab3c36f3d35b68ba797095eba57130270f2143  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/home/HomeScreen.kt  (36875 bytes)
  5377892ef127f6c468bad63c682f95acb18e8e4640f9c47556a3ebd04e690d21  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/logs/LogScreen.kt  (5282 bytes)
  d47e645c7625e684b3051a351eb37b0052e8e77b58d4280628e8adbb07d816cb  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/loot/LootScreen.kt  (9676 bytes)
  39db057515872c33545531179c87e01ff67eb7d5fbd23e070b2d70c2848c7830  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/manual/ManualModeScreen.kt  (16673 bytes)
  73718e9ede9354dcdaa84097fea84b18b0bddc832a8ef12f1baa22dca2147709  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/more/MoreScreen.kt  (12815 bytes)
  8d78eed00087040217fb9e9b2058250a15c42e53770e13d0806d25e94dd46579  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/netkb/NetKBScreen.kt  (9373 bytes)
  c73db13ef78b8703d2ea9cac59bd49fccb4018728c8e835f40a27000af30a2e8  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/network/NetworkDetailScreen.kt  (12992 bytes)
  23add3d9a37e462235090fd962175a1cc61af0ea80bbb4bdb5a2fa22b97f7e92  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/network/NetworkScreen.kt  (17346 bytes)
  64d7ea77b0e6f8ac3b010b872a548299f9b72b4d9fd22c7dc33d032a1a041d96  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/settings/SettingsScreen.kt  (17463 bytes)
  19f1be9f50fbf60e76224411aedd2291f8144e1685373cc99b3c5938e3d69948  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/splash/SplashScreen.kt  (13712 bytes)
  5d9212c05a595e8471eb6e0c4bd878b541a4740d0aab35e978529ccb0c79a7f9  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/store/StoreScreen.kt  (26923 bytes)
  f0787af2389234489815eee7c48e469423a5d965ec60e2b519f57ec3ac143724  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/wificonnect/WiFiConnectScreen.kt  (23905 bytes)
  ecdbd4c436ab749944871b32150baca4d58edbebe53897ca174a1d7e761601e0  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/wifi/EvilAPScreen.kt  (35857 bytes)
  9e07a5a131676ea35606cd080ecbfad7dae006ff093b5b9f3ffabe834c2eeea6  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/wifi/WiFiScreen.kt  (14678 bytes)
  43319b45d94f5171d47219e780d011b669e6f2380b4c9dc8425ad838ffbc2b17  your-pax-android/app/src/main/java/com/yourpax/app/ui/screens/wifi/WiFiTargetAttackDialog.kt  (28437 bytes)
  a88aebc0323200cde168a4f39c59600f5d410d4024376e8caa7cc61a31afff48  your-pax-android/app/src/main/java/com/yourpax/app/ui/theme/Color.kt  (3402 bytes)
  b229912e88003401ea7a00ba86dbc3572262f2ce845191b4d5e09d8f7368ef50  your-pax-android/app/src/main/java/com/yourpax/app/ui/theme/Shape.kt  (397 bytes)
  9cc25d22fb6bd4c7bce34bef922f87e9ccf9fc492af76bd7e55b43ac1570d9d0  your-pax-android/app/src/main/java/com/yourpax/app/ui/theme/ThemeExtensions.kt  (3849 bytes)
  a63fc848d824297aedc14a981a04e8b6cc554af45e294fb074813f5e031390cc  your-pax-android/app/src/main/java/com/yourpax/app/ui/theme/Theme.kt  (3134 bytes)
  19af208ddd33dc2fb8d72d2c9c566d6b1fe87cba0410a72cc141eeaaaebf631a  your-pax-android/app/src/main/java/com/yourpax/app/ui/theme/Type.kt  (2846 bytes)
  6cdfd4a51e0feb40599978b8886d02ae76e314bfd63f81c69d46fa3d47a9e8b9  your-pax-android/app/src/main/java/com/yourpax/app/util/Constants.kt  (345 bytes)
  ba27f178902ef5474bff0ec3e545c3cd66e4a90df13eb80ae2bea1804de682ed  your-pax-android/app/src/main/java/com/yourpax/app/util/Extensions.kt  (455 bytes)
  a33ee0011ca056d751a7d12be14454a9015c941382345f8d65a9c1a63be53963  your-pax-android/app/src/main/java/com/yourpax/app/util/NetworkUtils.kt  (1082 bytes)
  2302361a0a659f52f1db370cb921fcd8543175189b56544dc3d8b8aa26aa7f32  your-pax-android/app/src/main/java/com/yourpax/app/YourPaxApp.kt  (335 bytes)
  e252c4a5b6f2548476873d3c5a3548dea429fd4fd3cce8494e7f91ed72c3eeb3  your-pax-android/app/src/main/res/drawable/ic_launcher_foreground.xml  (994 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-hdpi/ic_launcher_round.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-hdpi/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-mdpi/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-xhdpi/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-xxhdpi/ic_launcher.xml  (268 bytes)
  5f3b1ed2282af327c78539428c3398a99a7e9a09051c2ae2cf7aa27068201319  your-pax-android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.xml  (268 bytes)
  6d4fe09531cdf119c4e2d6394c1a68911657f1330dfa77e2ad351e74d5f29e8f  your-pax-android/app/src/main/res/values/colors.xml  (425 bytes)
  4d98bd54736d911aba0d66877dca217e75696fb0c4bee4a179c2acd1e399617d  your-pax-android/app/src/main/res/values/ic_launcher_background.xml  (121 bytes)
  7019b547b56c5b23fc808a9f11a43a44e3a7e96f85a0f4c705546c5e272c6c02  your-pax-android/app/src/main/res/values/strings.xml  (808 bytes)
  5ac84b0a99413f07f3e013251620e61833d9c26568c41923e77b0b3d0981664f  your-pax-android/app/src/main/res/values/themes.xml  (149 bytes)
  d353328a72d8d0c2319d150bb131ef29e7ba9f52f6c90ee5858355a67220a505  your-pax-android/app/src/test/java/com/yourpax/app/data/comm/BtCommManagerTest.kt  (2533 bytes)
  e566dcfb3896807642608bb40d2d2b3592fbaf3dd3ce2e04227913d14a894e6b  your-pax-android/app/src/test/java/com/yourpax/app/data/comm/CachedCommManagerTest.kt  (11639 bytes)
  152b416bfde64ebb343785b0ac2459c24e71a114aa62affd29326e4e0af39d83  your-pax-android/app/src/test/java/com/yourpax/app/data/comm/CommunicationManagerContractTest.kt  (2544 bytes)
  275b80d5c20784f42a3a4363ac5f807b37720dcf793f3b454574cf5f1cfe551d  your-pax-android/app/src/test/java/com/yourpax/app/data/comm/ConnectionMonitorTest.kt  (3498 bytes)
  c95b97d6f922d1d1a37ac1200c2e3f9ba7a44caa7e3f2bfc6a25f83a904cb7a3  your-pax-android/app/src/test/java/com/yourpax/app/data/comm/DataCacheTest.kt  (3373 bytes)
  3f13c9c8514bbd93892a45bc801ab6fc13256cb3b3aa8d5a54786e8eea8cbe4d  your-pax-android/app/src/test/java/com/yourpax/app/data/repository/RepositoryContractTest.kt  (10936 bytes)
  78aa832d68f1a217ee0fdf7b1c8b9a2d0f88c2862e44d89c3c802233ae92b5fd  your-pax-android/app/src/test/java/com/yourpax/app/data/repository/WiFiRepositoryTest.kt  (5379 bytes)
  7a9490d13fd94820306e542498c346bf705868a8d4ee6a5425c6180f4cc04607  your-pax-android/build.gradle.kts  (142 bytes)
  2554dcd4cf39576ef664ed9813181dc0991445ae282578655e874b3a0aa4a0a5  your-pax-android/.idea/AndroidProjectSystem.xml  (217 bytes)
  bec66d1f3e62e807536ecec4ab8f17d11870fe7dc7178ec027cd43ca40c1e127  your-pax-android/.idea/caches/deviceStreaming.xml  (91623 bytes)
  8ea74db7f42f70164d36a8e85bb74904906ded162e75ff4f9739934a9b67b999  your-pax-android/.idea/deviceManager.xml  (363 bytes)
  a8c3831590fc0abc1d80986bf04768b634453a8839cd8ec9eac6959015a68183  your-pax-android/.idea/gradle.xml  (578 bytes)
  918665a665f2859813cf8ed2d7a82024b04c1b65465dd84d25fddc99fe876e43  your-pax-android/.idea/migrations.xml  (263 bytes)
  fbcf14b0d4cf838f65b923a82587dbdb95364e0c6ff3218c2c5706367e4e8722  your-pax-android/.idea/misc.xml  (366 bytes)
  62da9cc92b6a1473caedfec0a2565f22acd16836f450ad9968191606279be37f  your-pax-android/.idea/workspace.xml  (2289 bytes)
  d93f0fc654a6c7c8c22b7f1f5a173e40fd6f0090280b6076fe1a82f369cc1af3  your-pax-android/settings.gradle.kts  (328 bytes)

============================================
 End of Manifest
============================================
